date,avg_temperature,humidity,rainfall,wind_speed,pressure,solar_radiation,rainy_days,dengue_cases
2002-02-28,28.22184517941973,65.5840638039616,29.161860642643724,3.8524835959055324,1011.1157652737385,260.3827905672253,14,51
2002-03-31,25.698012845155393,90.51242483072706,90.53908758975118,8.279436911425156,1012.7594298591108,270.29783632930935,5,190
2002-04-30,28.751396036691343,67.67248955753155,75.30859121936531,8.879397853563068,1013.4011510420881,196.6132490386605,23,150
2002-05-31,26.79872262016239,94.1552839536696,11.323574116953704,3.722196857153227,1000.3162364874877,183.21413408173723,23,34
2002-06-30,27.416612500413446,71.79135271198874,94.0837798203728,8.728283091201165,1006.1932236509552,295.57073870035634,17,188
2002-07-31,26.796586775541208,66.37412704910447,33.04226532656126,8.71507843632812,1005.6086837358827,140.112931917614,16,85
2002-08-31,31.704556369017876,87.63944774998677,162.88262412815027,7.881858553463862,1010.499434772046,143.07185657092168,5,339
2002-09-30,27.97300555052413,83.05477214253067,114.06202455215771,2.320256026136634,1012.4037228988399,158.37343540727994,23,249
2002-10-31,25.8845781420882,77.43685007585987,27.59106830564014,7.212905622106561,1017.4835520372299,134.55146365621746,20,68
2002-11-30,29.645089824206377,79.4377242828171,157.85912195979063,9.505216581225119,1007.5251725981597,175.87311964083733,19,334
2002-12-31,25.558312700057954,85.17206223952924,209.40546412813376,7.1428643089044135,1007.512137508454,282.16684539795074,20,445
2003-01-31,28.41772719000951,67.99591594659546,68.21252893323746,3.984551641970506,1015.7483600943938,223.06956812571485,15,146
2003-02-28,24.08065975224045,94.87168706198597,74.9609133319291,5.505213856877481,1011.4828846926515,182.38930972245274,10,166
2003-03-31,25.34362790220314,94.11776067513742,147.3922202513653,6.811525390159483,1016.3382575559399,286.88215891424295,15,312
2003-04-30,28.393722471738247,82.7613990221428,199.0663230478505,5.595133678556532,1011.4436400150491,109.69284649516446,7,418
2003-05-31,29.47693315999082,66.98398578252008,15.493456942114303,2.0795764755787283,1004.2144169064336,142.05523558037228,19,28
2003-06-30,28.34273656237994,83.8079884850952,30.885964256664582,3.808576401868186,1003.334358226111,213.17772102035178,5,59
2003-07-31,27.768703435223518,62.526944314271155,59.528738255984194,8.221564274982693,1002.2424387547054,223.11052463863584,11,115
2003-08-31,27.397792608821423,61.07283757720321,64.98929888309651,8.752762414859657,1013.3102591737924,107.91150131252263,5,146
2003-09-30,25.042956019265144,69.01890109789248,144.4712072126235,2.2357002944401323,1015.942984115435,180.60775158142644,21,294
2003-10-31,26.560311583210584,76.19180348587608,199.75557775268683,9.571480771588522,1019.2468107069319,229.83079296617456,13,413
2003-11-30,27.078722458080424,90.38953768929332,209.78969679014935,3.959403560637484,1014.2155266616162,239.6141092806803,17,431
2003-12-31,30.11424445243783,85.45091744182078,15.057177948309475,6.96082364857648,1015.814192887675,227.62798050325387,15,48
2004-01-31,28.687236579136922,85.99472824199934,41.38770209906372,7.766426313610131,1007.0999183367315,164.11264487218492,24,102
2004-02-29,24.47391968927453,74.89226670568263,50.64185113211512,8.30751611174095,1004.2179209162807,118.7040247195819,10,99
2004-03-31,28.64816793878959,72.1077247391437,41.236748060265946,9.511747320033372,1014.2503966620877,185.4224892838668,5,89
2004-04-30,27.229835439167367,72.98635670446109,113.81287286511652,3.8162759322594035,1012.088403761197,125.7508874736111,11,218
2004-05-31,26.646155999388082,94.56773473076203,123.80345485644438,8.72655809096399,1010.5372218717044,289.5247317041334,16,262
2004-06-30,29.223352577681737,61.40382169943689,83.74857687283736,2.185182130925863,1011.9368574031649,195.03417320452564,24,169
2004-07-31,30.0619990449919,90.3461023642857,77.75867271054763,7.345368157182334,1011.6159274122911,163.4518348713735,23,188
2004-08-31,29.862560238232398,80.25363930003377,61.65836165962539,7.677799565625873,1016.4190842992678,253.26081422378002,21,136
2004-09-30,26.321564953554724,75.35153967163566,67.71951294519585,7.099509170811884,1016.4749279240848,199.58971851645276,8,137
2004-10-31,27.381575248297573,85.38401811452978,234.98067907693593,3.270832625216377,1012.7211017617018,162.00680480249002,7,479
2004-11-30,28.662526862807127,77.0334129498646,136.90292227466958,8.857388323136831,1014.2290143628146,262.39354847816037,5,289
2004-12-31,29.95109025424472,90.56981333285812,63.58927531805341,2.519726170333555,1012.5703127621239,273.4304302002244,22,134
2005-01-31,27.04165152430942,91.52456524039405,76.59713337924762,1.4827131236874775,1007.6941513398269,234.6016332577354,19,183
2005-02-28,27.628682046672367,74.76023244057095,115.70291113090612,7.457184915507209,1013.7828233745657,109.39288448153346,12,234
2005-03-31,25.787330051987944,69.68897290322681,27.58216666742247,5.279281437094603,1003.0275246557037,213.2645760333064,5,53
2005-04-30,25.60758675183866,80.73226150076768,92.9050054857969,8.641882179628084,1015.2694577614794,252.65898239945633,24,197
2005-05-31,29.625051644788396,91.93271709658418,131.67711293476242,4.45057426952433,1004.0273853011698,127.30060241671643,18,262
2005-06-30,30.712480057141647,67.37317661519833,120.02367313993135,2.5145072965694153,1011.4290164339736,145.73415027692067,8,217
2005-07-31,27.855979756839332,81.8038304247219,42.124199615934415,8.527979732228827,1005.7742302078692,276.49902101362727,9,94
2005-08-31,30.007065795784047,82.10460770323822,49.33871804625417,5.940186684760645,1012.7669449153722,104.02434437061481,17,107
2005-09-30,28.723272050095268,85.65895578453484,9.741011932335402,2.702762131513194,1009.8303738703604,250.5454275651952,19,35
2005-10-31,26.70976049078975,64.6048689794541,141.53367122485932,7.4834559872780115,1002.0262202091833,194.75465850288458,10,286
2005-11-30,28.722791211016826,85.0538737638731,301.71030489395537,5.600022746405505,1012.1034981550924,189.35443176792137,5,637
2005-12-31,31.07607313293194,91.81613822329743,36.960373734120836,6.438816840162878,1007.1103961158365,101.41930649897743,23,89
2006-01-31,27.928347921780098,66.28890881045847,176.5160793544752,5.148085043859237,1014.4057336040669,263.8796461932985,17,343
2006-02-28,31.129287311628012,68.31401637233571,284.43622221534156,8.458380854362058,1010.0066284436721,171.9649801273133,10,557
2006-03-31,22.76050979182051,93.99882829145739,56.761722061088314,8.466064441147449,1011.9771049269402,208.1531262601086,19,140
2006-04-30,29.643805008750448,66.33419334483214,76.67977475704963,7.384499396419476,1005.2121552249239,235.4601372671319,20,151
2006-05-31,28.17409413647634,89.90347826793527,100.8086556783604,1.9486123965681603,1007.0533388428632,240.52591528758316,20,206
2006-06-30,27.401985299068265,77.22972497568122,117.31515835938737,8.54968475713662,1007.7068068194945,291.19601176521445,14,244
2006-07-31,28.183521553071003,68.65308760411119,104.84142794963238,7.039116824796189,1014.2835124012128,206.26799064732182,13,213
2006-08-31,24.024862170798215,90.4762465445379,60.52283063071668,7.273217494038695,1018.3868854390274,179.94391019488552,13,158
2006-09-30,27.560656224324976,75.58568392509329,130.23929348358854,4.266845563634845,1005.9741412412856,290.74072529834154,21,261
2006-10-31,28.714225143023494,78.01860738753916,61.6795227904081,8.913516005413062,1015.3842407232884,228.42204700510422,21,129
2006-11-30,30.955788089483033,72.5731679289918,110.12205994145793,7.528344402113717,999.1516129113714,159.63007125531112,21,240
2006-12-31,26.963459563452705,80.75327980022246,81.45866275902107,2.01331419876275,1004.0290529945386,125.29284908071423,16,179
2007-01-31,26.383012794213624,65.7233355404758,13.28340068073649,4.670002309655464,1005.2061077190662,268.51090029303623,17,24
2007-02-28,26.996485912830927,73.68785378281163,194.21334402142344,8.977423257641275,1003.2374565527964,172.43632055883032,16,390
2007-03-31,29.83080423540415,93.92943128173506,50.49393609635765,1.4247703152764108,1002.0820580510621,232.09394427288623,18,104
2007-04-30,28.65750221931937,69.03467014453946,207.26200803070526,9.652749576778445,1012.064994560689,194.16328387317964,14,419
2007-05-31,26.940479592465923,82.98578325894522,171.7785506103115,7.112463114876065,1008.9296615113607,139.78595595900765,23,369
2007-06-30,29.02653486622671,71.38165224786432,98.58989530550393,6.682383798790389,1011.8970269880256,220.33732172409302,6,216
2007-07-31,28.19415509869608,87.07155939903103,121.70078692450872,3.4350333083919224,1013.4523634306075,112.13661379013647,8,241
2007-08-31,29.937289981065778,64.58057812514224,132.30550388912772,3.2391260986525934,1011.3280849658627,182.66849197423846,23,275
2007-09-30,26.595893812245293,93.94373657774906,71.23321051371121,9.478523975397358,1013.2888158807518,209.3229879327342,11,163
2007-10-31,27.344675706804463,75.88263394842737,73.94511273670254,3.6844520881071046,1009.6523385687887,187.2093948237158,19,155
2007-11-30,27.215783693735684,68.26176621712624,127.81904497760709,7.9795476704709944,1004.0650330584713,249.73443505019816,19,258
2007-12-31,25.072970103735763,62.572386156550444,82.13151253047617,4.538096183863712,1015.2890709041039,265.5849909090625,10,150
2008-01-31,28.59224055412915,65.94152667806392,60.686228097879116,2.253286637062336,1007.0544393360943,254.2486148066356,7,129
2008-02-29,28.52211054435978,78.19208819946061,42.73772115470906,1.0964376792582304,1005.3220185061879,107.76258956236042,10,80
2008-03-31,28.01022691328492,71.79511117509502,112.46671743511602,5.898316033137258,1009.110410620978,138.82575408919445,20,225
2008-04-30,27.530825733249706,89.01091780589132,49.07205254633634,9.782009366940393,1005.4359454035174,207.32150185275486,6,116
2008-05-31,25.169258515899173,75.08106332816321,152.3159897004663,4.32222574428284,1007.9128480900529,286.96440808876025,11,298
2008-06-30,27.15870935446928,68.70499954056704,161.2401080162719,4.214731005937404,1011.7202696078174,266.9913550104234,15,315
2008-07-31,27.314570966946462,81.60007453114105,121.03421968584516,4.096824560644979,1011.7417086962306,268.5069016703603,11,266
2008-08-31,26.39544546155676,84.7372025909906,139.44764652341618,5.684894535743726,1005.5108496678719,160.64163875193498,8,294
2008-09-30,27.67742857666798,65.84646677653325,121.2904446552765,4.965983950818642,1007.5614731352563,185.8895794157405,24,242
2008-10-31,28.80810171362908,65.86667257009111,146.41269701433237,8.919231640543131,1015.3716650238512,194.1411894631875,11,296
2008-11-30,31.77237180242106,61.283499942674005,142.1208203323846,5.549687125511412,1012.4820005886697,131.47431666998207,8,285
2008-12-31,28.349155625663677,85.77407052729743,108.1400830931781,5.569820543697119,1020.3753251967427,106.21362604889126,16,241
2009-01-31,28.51510078144553,83.23315846676317,173.25624860240012,2.2453443524850094,1015.9006408687077,289.38057989210336,9,346
2009-02-28,27.851108168467665,76.61208065124349,73.24436680226879,9.844655868193474,1015.7214653427997,148.14251713270136,23,147
2009-03-31,24.162457569401916,89.5459657139219,43.905174953936,3.2497560178194673,1003.060657247721,147.98978074472626,9,114
2009-04-30,27.946972249101567,88.19845535325186,41.934583111907116,1.6602766071364239,1013.8193017581671,116.6758107537519,23,107
2009-05-31,28.120460419882054,80.48740275388633,64.99327792744884,6.968316240776879,1009.7344659915154,285.7015503887557,7,126
2009-06-30,32.92648422497057,90.38949481796405,11.124024763983902,6.358297331411854,1007.2450909823087,215.94742298795438,15,21
2009-07-31,27.615278070437753,67.20444235128689,97.87353895695567,4.736310885934712,1010.8400767026626,233.40737142507078,11,198
2009-08-31,28.603094684667226,63.91718667892047,133.5418553070354,4.799730104926103,1014.7260576730574,282.3153774526105,21,270
2009-09-30,27.930576460589513,69.44123640309463,159.68606087851623,8.06557528941788,1012.504157955021,169.1240337801579,13,325
2009-10-31,25.662643924760935,61.99803996312602,16.67746580136553,2.7614137608968417,1005.6076309932897,224.3014622276168,13,24
2009-11-30,30.285645629030043,78.59093348003611,43.15899772932546,8.382279870504007,1013.7122945679631,107.7598909457775,14,93
2009-12-31,29.503866065373547,92.78119923032365,149.16148332263717,6.838724025055163,1006.8120622896201,137.35450564622587,17,306
2010-01-31,29.582063894086094,61.377023923397836,71.43760749099299,4.77072796401572,1011.0834155948214,266.2491610179885,19,131
2010-02-28,26.18122509041052,64.27384699035093,131.4466694177721,5.122257549254818,1008.4832496626143,253.35367126766715,9,267
2010-03-31,30.805588621872197,75.82696598992024,26.205540395703842,3.3098248646748623,1008.9056687413218,170.12853829142938,7,54
2010-04-30,25.19629787441544,92.68562561347667,205.633509209337,7.769028994272773,1013.8312148752026,175.3621255548425,12,440
2010-05-31,29.17371418760054,71.06546367418626,24.183476105275588,5.61587268074741,1004.7990314009205,206.7108867107159,24,46
2010-06-30,32.380911251619956,77.75321830409374,95.77302860570292,3.8876908847485923,1019.7259753713847,100.0482009370269,14,197
2010-07-31,26.01892734973862,61.455050066763725,97.61262803857007,6.364451041848552,1000.8945696535275,148.24886720760557,17,184
2010-08-31,26.867404540794457,65.19201203367311,55.45633323186077,9.961610068461907,1007.0116615837258,141.6463617216429,7,111
2010-09-30,28.199302730175283,94.53205430355965,118.01909405090025,4.9173605169089845,1011.8510594497087,150.0965893499527,12,258
2010-10-31,26.9930486917676,93.77915437526158,120.4048808612939,9.286222607007575,1012.9215708321766,261.18116850668827,13,265
2010-11-30,24.898673137867736,60.17289933270434,111.31686054291143,4.105151559321095,1009.4976213971415,155.93477130928864,16,234
2010-12-31,28.137125949612056,93.31341248981337,54.60815007990497,1.492594362324873,1009.7130464849923,138.30426441002965,15,134
2011-01-31,25.87539257254779,82.36919782354252,46.05261749607219,2.83817895731586,1012.0527504266381,200.85269215860632,6,101
2011-02-28,28.94718486127036,90.37714030820078,59.60778937073462,4.768256289949158,1008.8446526127116,273.1290072745464,22,140
2011-03-31,26.161151531532393,75.91589494718507,40.72133781691779,2.976714357351121,1016.9659062896745,148.26994076749997,13,111
2011-04-30,31.09986881003508,78.04586100027376,178.66156561320489,1.0020433439642997,1014.196745571158,115.70724855855974,6,356
2011-05-31,26.433493415327526,77.10963030899221,63.90916705784024,9.235013839727745,1014.3641217550281,171.28094716993294,6,151
2011-06-30,27.35587696758865,83.34024901411365,93.75761278117422,8.59491470107836,1005.169216383148,249.53036491299557,7,208
2011-07-31,29.62703443473934,64.88779391647095,148.74539709123752,7.680630083382524,1009.6030578779715,210.1381089389589,20,296
2011-08-31,25.53827136713209,61.04907564554373,38.956966802626006,2.5103313608142575,1008.4976702563965,263.3586739148695,23,82
2011-09-30,28.454919869208258,70.77754795569169,23.150242963021608,2.0832721858898746,1004.9719931215527,291.9184295218468,8,51
2011-10-31,30.614285508564855,84.66382669578263,40.848098675421696,1.6084427452514483,1011.8008209197288,258.5324953503234,22,100
2011-11-30,24.785033530877545,67.0648708243032,101.45653258699703,7.516262698956291,1007.3117712111009,220.76061576875068,24,218
2011-12-31,28.36926771706461,83.5701351663721,96.46453304893184,9.359271646190967,1013.2770191492511,198.6683176104761,22,201
2012-01-31,28.519765588496846,93.94692161375445,111.16417173515045,4.874822388217333,1004.6490421855283,108.01381726965333,14,218
2012-02-29,29.56364574355462,63.28652505262964,76.846399074951,2.0722660479644333,1018.5952030642092,296.8643957628083,15,160
2012-03-31,25.526098578243836,83.54107413787942,4.231363186376032,5.611535386588959,1005.5183367070397,176.6962245150085,21,6
2012-04-30,25.359086773831446,75.53125767565999,74.96269255152399,4.139487167127671,1011.0965116860021,130.44564278337336,24,150
2012-05-31,29.043883131233795,90.38497890321268,162.47330389339453,4.373424319149979,1013.9592965519404,233.34177107929136,20,336
2012-06-30,28.593969346466373,66.20024263065851,191.3016264439735,6.591975617401365,1007.1467978489994,156.85765781909186,24,375
2012-07-31,28.500985700691754,84.24190832791575,89.1881586368784,7.468463019359821,1014.2623432171647,217.15565418620952,17,194
2012-08-31,28.69289641899395,89.33403513768386,96.72991857759862,1.9954323898584476,1003.8540820109979,217.35358156891823,6,203
2012-09-30,26.63995055684302,93.06149768159082,129.73567768789215,1.3203120772582875,1017.2605884959128,189.14596418057383,6,285
2012-10-31,28.464507394322005,83.9136809901376,187.70222688706085,9.948972724171433,1010.0707463248287,267.2237231090085,18,372
2012-11-30,28.58614494659736,77.40111674029495,83.36741757687174,3.0945551402399665,1007.0179429601556,152.9934123110886,8,167
2012-12-31,26.571297163947264,81.62465340704249,128.47693327075413,1.4844747241761316,1008.5040911378628,189.72651832354683,21,272
2013-01-31,31.731549022289514,90.41167445675514,52.6084920223448,2.70887796186328,1014.0445963469635,207.5384257181943,17,116
2013-02-28,28.947665841823575,79.97134113235904,26.763044511693508,1.3506206171361779,1007.0777235407478,232.72494415345992,8,68
2013-03-31,25.617393005594703,61.06354708938929,57.36661193674243,4.526298051554545,1006.2532115528861,256.7943701011179,7,109
2013-04-30,29.31310721726766,92.58320434274422,216.64616980729878,8.221616060061919,1008.8923170120813,178.9614565756512,16,444
2013-05-31,26.050636659545358,84.13343628610464,130.29452481109877,4.071200047819485,1004.1151894361501,229.2093888193192,12,281
2013-06-30,29.574169207484903,83.67796850220363,29.31898864020895,4.997650661905299,1019.102719539709,130.12219061370382,6,45
2013-07-31,30.317191158014808,67.5486303339201,134.5374304387973,7.080280962106949,1007.1680270439264,286.5296201084957,10,273
2013-08-31,26.358635363296578,83.06099145814301,31.526797117873777,5.580046630628922,1014.158083930902,176.61176128420072,14,85
2013-09-30,29.926752258488644,73.78525419789554,110.0683663504247,8.753011174191919,1011.0473504182388,245.90428439528768,16,212
2013-10-31,28.825561853872998,82.79315419645222,37.614899765487166,8.794321075411808,1005.0773297475902,104.06821637643553,14,83
2013-11-30,29.64412031998898,63.730756060779676,27.721795505283193,1.0891962594203828,1009.9702264539363,141.0374285809614,14,70
2013-12-31,31.793585965307894,83.02458566110626,240.6985383525087,8.002416758348794,1013.9200138965538,197.41650886471558,7,493
2014-01-31,27.50922376799426,94.97948040197332,63.87003228963872,5.1466024021750645,1009.0586933245685,275.6504935464693,24,153
2014-02-28,26.49252767128502,61.68742136011946,128.64763543074557,9.899564871732968,1015.9655647292551,205.45102999013542,14,271
2014-03-31,26.220971140748954,94.2010964477461,86.00265934211798,5.349088682878916,1015.1075769639093,285.9740964587758,13,210
2014-04-30,26.368379430069123,74.24177862530047,33.93820064827756,9.882063508494678,1014.5945742732916,196.75937931655926,24,80
2014-05-31,27.845796581171793,90.47637076180408,69.43110157998036,7.791124250851629,1007.701716138635,198.08981934718997,23,152
2014-06-30,28.682303949633287,87.38349194203957,34.216942843055136,3.237443961519757,1004.6007877610925,123.94935770010638,18,92
2014-07-31,28.55338159866004,79.84556913453338,356.2228962841699,5.845554813582619,1006.932061973186,260.53124883044393,6,718
2014-08-31,29.654366498072047,85.84572232379642,144.93222865575027,9.929220755307245,1010.9812047033336,149.3930824934125,9,290
2014-09-30,28.026003783755815,90.74804464554717,84.79192868259972,8.717775469767314,1012.7289335676618,279.92249787446303,24,182
2014-10-31,30.907068154314633,74.14491125778615,123.87363320526515,1.8763020441209899,999.1421429761978,282.16484406607924,12,253
2014-11-30,27.47068633352409,71.44616065471335,138.56566942266588,7.357347971289965,1009.9594339919413,288.6620223748299,11,279
2014-12-31,33.44033833317924,83.36576849472547,138.81989891775265,4.1102162728373175,1010.790446126616,204.046097820618,10,277
2015-01-31,29.251334695530012,88.27460796794405,134.7490202136917,1.062840356923133,1008.6122787184222,235.41875695672886,15,272
2015-02-28,26.285684887167434,86.67997971718155,127.66950028846935,4.631328721242996,1016.4563691950794,255.7031760123327,16,286
2015-03-31,25.858215003877774,87.92347771005221,90.08255648154034,3.1127897955247414,1012.1089003712543,126.20292373009312,22,196
2015-04-30,28.96494483048637,75.24541601845266,228.64475618941103,8.369823434684243,1016.5509595404045,220.19143899949944,23,458
2015-05-31,27.5530744293483,88.62419756612576,94.42745118101874,4.035975479611889,1008.9201973982489,106.85958026066234,14,198
2015-06-30,29.428000988184184,64.2073169379713,86.66146869241499,8.447713245584353,1014.6873874625346,199.51321667774516,18,182
2015-07-31,28.94647524914709,79.05711842862974,95.03074973865483,1.0053814495131577,1018.1753319726377,130.9685363240455,7,203
2015-08-31,27.854342174686256,60.20155311743426,100.09315637856295,3.770372350235072,1016.5584672463633,136.58458519241694,22,197
2015-09-30,26.30641256386319,71.36050404650946,16.824894872626572,3.1704869287698574,1004.5392920328563,173.00951333852032,19,43
2015-10-31,24.97030555062827,72.82615372049892,40.4784567735862,3.1021062496174987,1008.7316196122881,186.4874333433006,10,94
2015-11-30,27.106970095865957,73.86604420632393,76.84438054131391,1.6136795778891644,1008.274176472751,224.63448490643745,14,155
2015-12-31,29.712797588646943,84.34135223414518,15.90290283783803,2.6841184336945156,1012.4462726753817,114.88568368770314,16,27
2016-01-31,28.42818748826041,73.5995335444621,84.68883418214959,5.999946128970579,1013.4317677750727,200.73835224748893,11,180
2016-02-29,25.508522442576023,75.70427679178857,99.12967408355358,3.6222496555397004,1005.8055366298713,136.52502605062023,21,205
2016-03-31,28.346361851702365,68.31404458060146,25.586426391579277,4.756553040962332,1010.3391925695847,214.79503500634837,5,58
2016-04-30,28.770634759457675,73.0638127070269,49.54318215701586,4.391801923124697,999.9003633392193,227.4809224522367,22,110
2016-05-31,26.232285127597734,67.95443695421031,196.4597711688806,8.883144324999051,1017.2097250290094,211.34185131057077,19,401
2016-06-30,28.307450211891055,62.561857331895524,124.76459901229894,9.14769099109464,1007.4381287966165,247.65910209566152,23,248
2016-07-31,28.116417436892,81.12070076834823,119.80788924174901,5.436612744902741,1010.2793196992225,167.12184884818026,5,242
2016-08-31,25.714059404338755,83.38744794942556,180.72131818221416,3.9714035528404397,1008.4517514300597,253.0213183266262,9,364
2016-09-30,28.715574720696566,81.6821621103365,41.186128129653454,1.9612063360212728,1015.730137875067,186.55341634163875,19,87
2016-10-31,29.12156905273647,76.22229153302004,25.662499688728275,9.580625914438855,995.8124677930131,196.83689966451936,7,62
2016-11-30,30.166102486350553,73.29250230627304,164.69328190560032,1.542042504102677,1009.9169482883705,229.62042545221428,5,345
2016-12-31,30.107604104069807,90.21667773501389,78.52623000421676,3.678852498114524,1009.4709062125115,103.67167679984479,12,181
2017-01-31,25.244661264085817,78.16786247976763,40.213951041641494,3.6825958105300374,1007.7318180620416,230.79884428404966,16,96
2017-02-28,26.124349920169756,76.77136571704058,16.67523169860701,3.8836115752619342,1018.6311327281782,223.71702981442309,23,61
2017-03-31,29.03007053441732,60.89747230322525,95.83614861972755,2.4785815894516836,1005.5633527057212,161.96942335065597,16,188
2017-04-30,29.027571901824416,71.94367396691547,71.65843540811171,8.048452878313274,1013.8589808861783,117.1588569798979,17,136
2017-05-31,29.030095372612095,73.30684665750499,62.324273816846656,2.102480757693903,1011.7812639435305,118.18708998260823,5,147
2017-06-30,35.705462981309445,73.95879733139152,6.574852470822106,6.7141599323784655,1016.3075962626776,284.64474939704576,23,16
2017-07-31,29.141781021386333,80.30603292295663,226.67858705858376,2.114614240352357,1006.6640545761124,237.85586424516742,10,446
2017-08-31,30.271131280361196,78.67608913544075,21.069884548272906,1.6348207383366091,1006.3351555043812,125.42052275414808,12,64
2017-09-30,29.908003526986406,81.27667824777056,67.27886042620163,9.18486553317289,1015.480349537387,171.3446338617813,8,134
2017-10-31,29.302782502611596,86.77091415397449,58.583123613499666,2.7111588968683513,1012.1266065416505,218.4965987803193,9,123
2017-11-30,27.369461510719308,88.45450085506327,127.38997435554187,8.39125139103734,1002.2753132666162,267.1143410181297,11,280
2017-12-31,29.517938440986534,85.1343076679273,16.8867203921942,5.901677839964222,1007.3034749276836,108.7321857426017,8,57
2018-01-31,26.454349570924855,93.44332935842272,116.86812043379422,1.7007086764789263,1011.9319132692403,147.32662629400176,24,245
2018-02-28,27.526362786519982,60.63814039367266,96.1884142002186,9.599033722942607,1014.1888211077329,277.949798059076,8,207
2018-03-31,27.02927290434179,66.85222949892412,47.49011881701179,3.2226505029270327,1006.6038467340352,101.8331100367633,19,110
2018-04-30,28.163748278772644,60.264700624234976,113.95803942703174,8.73680810817346,995.4287200509153,140.2798205587775,9,219
2018-05-31,32.629317133347016,82.6616149954111,84.57543774397502,2.5192900520610775,1012.6161159286852,291.8048351945932,13,171
2018-06-30,24.265469614816503,91.43106921324954,262.49111984347564,8.685485939276676,1003.8983965502802,222.68036930443424,6,560
2018-07-31,29.372520380749027,68.52188038017047,71.60797097532507,1.1190593161476459,999.913306009388,152.3342733275013,11,130
2018-08-31,24.774568257620697,92.44620906787074,35.58678791246167,5.606024109125326,995.8383703750793,113.39821887916952,21,108
2018-09-30,27.056136268421135,62.10935866013463,117.69771580019372,7.924983214794011,1014.0699043009887,105.63826808944444,20,248
2018-10-31,30.177901193934733,92.70526093819299,64.71493601999599,9.41315965743505,1010.6430872520249,148.94901592738546,21,149
2018-11-30,28.128560038190926,72.30679405338721,83.28760211801816,9.182819225858383,1008.8717180964387,276.2971639177821,24,176
2018-12-31,25.844510444141388,63.549728995722575,25.87413979828728,8.376623825928803,1016.9451218148138,183.1827308595019,6,75
2019-01-31,26.569392581480063,77.0055115715214,128.76216274362827,8.993722146951736,1013.1866234151154,244.0666738331986,15,290
2019-02-28,29.35919549786935,68.98717987021777,56.525602418521736,2.7929771725336883,1018.0815002136096,283.65700707599154,6,108
2019-03-31,26.539266736565725,69.9705515686673,101.70084711626357,3.5576586614055588,1003.0363226391651,181.60809232056332,5,215
